timestamp,temperature,humidity,pressure,rssi,acceleration x,acceleration y,acceleration z,voltage,movement counter,measurement sequence number
2020-05-05T09:21:56+0200,1.73,44.2,1013.06,-96,-0.032,-0.008,1.036,2.917,197,29478
2020-05-05T09:22:06+0200,1.72,44.18,1013.06,-96,-0.028,-0.016,1.04,2.911,197,31526
2020-05-05T09:22:18+0200,1.72,44.16,1013.06,-96,-0.02,-0.008,1.04,2.911,197,33830
2020-05-05T09:23:32+0200,1.7,44.11,1013.06,-98,-0.032,-0.016,1.04,2.911,197,48678
2020-05-05T09:23:41+0200,1.7,44.1,1013.06,-92,-0.024,-0.012,1.036,2.905,197,50470
2020-05-05T09:23:46+0200,1.7,44.08,1013.06,-90,-0.024,-0.02,1.036,2.923,197,51494
2020-05-05T09:23:52+0200,1.7,44.07,1013.05,-90,-0.024,-0.016,1.044,2.923,197,52518
2020-05-05T09:23:58+0200,1.7,44.07,1013.06,-90,-0.032,-0.008,1.04,2.905,197,53798
2020-05-05T09:24:06+0200,1.7,44.07,1013.05,-91,-0.036,-0.016,1.036,2.905,197,55334
2020-05-05T09:24:12+0200,1.69,44.03,1013.06,-95,-0.032,-0.016,1.032,2.899,197,56614
2020-05-05T09:24:17+0200,1.69,44.03,1013.06,-91,-0.032,-0.012,1.036,2.899,197,57638
2020-05-05T09:37:55+0200,1.48,42.98,1012.87,-88,-0.028,-0.012,1.044,2.911,197,24617
2020-05-05T09:51:45+0200,1.39,51.46,1012.68,-84,-0.024,-0.016,1.04,2.911,198,58923
2020-05-05T09:58:26+0200,1.54,51.78,1012.82,-94,-0.028,-0.012,1.044,2.911,198,9005
2020-05-05T10:08:14+0200,1.51,52.29,1012.6,-52,-0.024,-0.028,1.032,2.911,198,60206
2020-05-05T10:28:17+0200,1.71,54.18,1012.84,-100,-0.024,-0.008,1.032,2.911,200,39474
2020-05-05T10:48:32+0200,2.54,55.28,1012.92,-94,-0.028,-0.012,1.036,2.923,200,20022
2020-05-05T10:58:41+0200,2.8,55.86,1012.69,-94,-0.032,-0.016,1.04,2.917,200,11064
2020-05-05T11:08:47+0200,2.99,56.66,1012.85,-90,-0.024,-0.016,1.036,2.917,200,1338
2020-05-05T11:18:43+0200,3.14,57.92,1012.75,-94,-0.02,-0.016,1.032,2.917,202,54331
2020-05-05T11:39:42+0200,3.26,57.42,1012.63,-96,-0.024,-0.008,1.028,2.911,202,44863
2020-05-05T11:51:32+0200,2.77,54.82,1012.58,-94,-0.028,-0.012,1.044,2.923,202,55105
2020-05-05T11:59:17+0200,2.41,52.9,1012.63,-93,-0.028,-0.012,1.04,2.917,202,17475
2020-05-05T12:09:12+0200,2.51,55.72,1012.52,-99,-0.024,-0.012,1.032,2.923,205,5701
2020-05-05T12:19:17+0200,2.23,52.12,1012.43,-82,-0.024,-0.016,1.032,2.917,205,61510
2020-05-05T13:20:29+0200,0.89,47.2,1012.37,-93,-0.028,-0.016,1.044,2.905,206,9298
2020-05-05T13:23:55+0200,0.84,50.18,1012.42,-96,-0.024,-0.016,1.036,2.911,208,50770
2020-05-05T13:24:02+0200,0.84,50.23,1012.43,-96,-0.028,-0.012,1.044,2.911,208,52306
2020-05-05T13:24:11+0200,0.84,50.27,1012.43,-95,-0.028,-0.008,1.04,2.899,208,54098
2020-05-05T13:24:18+0200,0.84,50.28,1012.43,-95,-0.028,-0.004,1.036,2.899,208,55378
2020-05-05T13:32:56+0200,0.68,47.7,1012.4,-93,-0.028,-0.012,1.04,2.899,208,27988
2020-05-05T13:33:14+0200,0.68,47.67,1012.39,-94,-0.024,-0.02,1.04,2.899,208,31572
2020-05-05T13:33:21+0200,0.68,47.63,1012.39,-94,-0.04,-0.012,1.044,2.899,208,32852
2020-05-05T13:33:26+0200,0.67,47.62,1012.39,-93,-0.024,-0.012,1.048,2.899,208,34132
2020-05-05T13:33:33+0200,0.67,47.56,1012.39,-93,-0.032,-0.008,1.044,2.899,208,35412
2020-05-05T13:33:45+0200,0.67,47.52,1012.4,-92,-0.028,-0.02,1.04,2.899,208,37716
2020-05-05T13:33:50+0200,0.66,47.52,1012.4,-92,-0.024,-0.016,1.044,2.899,208,38996
2020-05-05T13:33:56+0200,0.66,47.49,1012.4,-91,-0.032,-0.016,1.032,2.899,208,40020
2020-05-05T13:34:03+0200,0.66,47.49,1012.4,-92,-0.028,-0.016,1.044,2.899,208,41300
2020-05-05T13:34:08+0200,0.66,47.48,1012.41,-91,-0.028,-0.008,1.036,2.893,208,42324
2020-05-05T13:34:14+0200,0.66,47.45,1012.42,-92,-0.024,-0.016,1.04,2.893,208,43604
2020-05-05T13:34:26+0200,0.65,47.42,1012.42,-89,-0.02,-0.012,1.036,2.899,208,45908
2020-05-05T13:34:33+0200,0.65,47.39,1012.42,-91,-0.036,-0.012,1.04,2.899,208,47188
2020-05-05T13:34:38+0200,0.65,47.37,1012.41,-94,-0.028,-0.012,1.04,2.899,208,48468
2020-05-05T13:34:44+0200,0.65,47.29,1012.4,-95,-0.028,-0.012,1.032,2.899,208,49492
2020-05-05T13:34:54+0200,0.64,47.22,1012.41,-89,-0.04,-0.012,1.036,2.899,208,51540
2020-05-05T13:35:00+0200,0.64,47.3,1012.39,-92,-0.024,-0.012,1.044,2.899,208,52820
2020-05-05T13:35:15+0200,0.63,47.77,1012.44,-90,-0.032,-0.008,1.032,2.893,208,55636
2020-05-05T13:35:25+0200,0.63,48.24,1012.45,-92,-0.028,-0.012,1.036,2.905,208,57684
2020-05-05T13:35:30+0200,0.63,48.42,1012.46,-93,-0.028,-0.008,1.036,2.899,208,58708
2020-05-05T13:35:38+0200,0.63,48.64,1012.45,-92,-0.028,-0.008,1.036,2.899,208,60244
2020-05-05T13:35:49+0200,0.62,48.81,1012.46,-93,-0.032,-0.016,1.032,2.899,208,62548
2020-05-05T13:35:56+0200,0.62,48.89,1012.47,-92,-0.024,-0.012,1.04,2.893,208,63828
2020-05-05T13:36:02+0200,0.62,48.92,1012.48,-95,-0.024,-0.012,1.048,2.899,208,65108
2020-05-05T13:40:04+0200,0.56,48.35,1012.41,-90,-0.024,-0.012,1.036,2.899,208,47957
2020-05-05T13:45:21+0200,0.44,47.19,1012.36,-92,-0.028,-0.012,1.036,2.905,208,45654
2020-05-05T13:45:32+0200,0.43,47.14,1012.38,-90,-0.02,-0.004,1.04,2.905,208,47958
2020-05-05T13:45:39+0200,0.43,47.12,1012.38,-99,-0.028,-0.012,1.044,2.905,208,49494
2020-05-05T13:45:52+0200,0.43,47.08,1012.39,-82,-0.028,-0.008,1.036,2.905,208,51798
2020-05-05T13:46:00+0200,0.43,47.07,1012.39,-68,-0.032,-0.008,1.032,2.911,208,53590
2020-05-05T13:46:07+0200,0.42,47.05,1012.4,-76,-0.024,-0.02,1.04,2.899,208,54870
2020-05-05T13:46:14+0200,0.42,47.04,1012.39,-75,-0.028,-0.012,1.04,2.899,208,56150
2020-05-05T13:46:21+0200,0.41,47.05,1012.37,-94,-0.024,-0.012,1.036,2.899,208,57686
2020-05-05T13:46:31+0200,0.41,47.01,1012.37,-87,-0.024,-0.012,1.044,2.899,208,59734
2020-05-05T13:46:37+0200,0.41,47.02,1012.37,-92,-0.032,-0.02,1.044,2.899,208,60758
2020-05-05T13:46:43+0200,0.41,46.97,1012.36,-88,-0.028,-0.024,1.04,2.911,208,62038
2020-05-05T13:46:50+0200,0.4,46.96,1012.35,-91,-0.024,-0.02,1.036,2.899,208,63574
2020-05-05T13:46:56+0200,0.4,46.93,1012.35,-90,-0.024,-0.012,1.048,2.899,208,64598
2020-05-05T13:47:02+0200,0.4,46.85,1012.3,-90,-0.024,-0.016,1.032,2.899,208,343
2020-05-05T13:47:10+0200,0.4,46.94,1012.27,-92,-0.028,-0.012,1.036,2.899,208,1879
2020-05-05T13:47:18+0200,0.39,47.09,1012.27,-88,-0.032,-0.016,1.036,2.893,208,3415
2020-05-05T13:47:26+0200,0.39,47.4,1012.29,-92,-0.036,-0.012,1.04,2.899,208,4951
2020-05-05T13:47:31+0200,0.39,47.72,1012.3,-89,-0.04,-0.016,1.036,2.899,208,6231
2020-05-05T13:49:36+0200,0.38,48.6,1012.26,-93,-0.028,-0.016,1.032,2.899,208,31319
2020-05-05T14:09:58+0200,1.01,52.41,1012.05,-88,-0.028,-0.012,1.04,2.899,208,12635
2020-05-05T14:19:48+0200,1.4,54.4,1011.99,-81,-0.024,-0.012,1.036,2.899,208,93
2020-05-05T14:22:47+0200,1.5,54.86,1012.02,-82,-0.028,-0.012,1.044,2.899,208,35933
2020-05-05T14:22:54+0200,1.51,54.86,1012.02,-78,-0.028,-0.016,1.028,2.905,208,37469
2020-05-05T14:23:05+0200,1.51,54.89,1012.02,-76,-0.024,-0.016,1.044,2.911,208,39773
2020-05-05T14:23:11+0200,1.52,54.9,1012.01,-75,-0.028,-0.012,1.036,2.911,208,40797
2020-05-05T14:39:56+0200,2.33,60.6,1011.97,-95,-0.028,-0.012,1.032,2.911,209,44640
2020-05-05T14:50:00+0200,2.58,60.93,1011.82,-92,-0.02,-0.016,1.032,2.917,209,34914
2020-05-05T15:00:04+0200,2.77,61.69,1011.83,-96,-0.024,-0.008,1.032,2.911,209,24420
2020-05-05T15:10:08+0200,2.65,59.84,1011.78,-95,-0.024,-0.012,1.04,2.929,209,14182
2020-05-05T15:20:12+0200,2.18,57.71,1011.78,-96,-0.024,-0.008,1.044,2.911,209,4200
2020-05-05T15:30:16+0200,1.66,55.58,1011.75,-95,-0.024,-0.016,1.044,2.911,209,58985
2020-05-05T15:40:20+0200,1.19,53.47,1011.72,-94,-0.028,-0.012,1.036,2.905,209,49259
2020-05-05T15:50:24+0200,0.8,51.79,1011.72,-95,-0.032,-0.016,1.036,2.899,209,39021
2020-05-05T16:00:28+0200,1.18,62.05,1011.75,-95,-0.028,-0.012,1.032,2.899,212,28783
2020-05-05T16:10:32+0200,1.66,62.69,1011.71,-93,-0.032,-0.012,1.044,2.905,212,18289
2020-05-05T18:31:27+0200,2.64,62.67,1011.63,-86,-0.024,-0.008,1.04,2.917,213,6283
2020-05-05T18:41:33+0200,2.22,60.35,1011.65,-98,-0.02,-0.008,1.032,2.911,213,61836
2020-05-05T19:02:06+0200,1.4,58.56,1011.69,-96,-0.032,-0.012,1.04,2.905,213,45968
2020-05-05T19:05:12+0200,1.29,57.26,1011.71,-95,-0.028,-0.012,1.032,2.917,213,18065
2020-05-05T19:05:18+0200,1.29,57.25,1011.71,-97,-0.02,-0.012,1.04,2.899,213,19089
2020-05-05T19:05:24+0200,1.28,57.2,1011.69,-90,-0.024,-0.012,1.04,2.899,213,20369
2020-05-05T19:05:31+0200,1.28,57.13,1011.68,-98,-0.024,-0.008,1.036,2.899,213,21649
2020-05-05T19:05:37+0200,1.27,57.1,1011.67,-91,-0.02,-0.012,1.04,2.899,213,22929
2020-05-05T19:05:42+0200,1.27,57.08,1011.67,-92,-0.02,-0.012,1.036,2.917,213,23953
2020-05-05T19:05:50+0200,1.27,57.01,1011.68,-96,-0.024,-0.012,1.048,2.899,213,25489
2020-05-05T19:05:59+0200,1.26,56.98,1011.68,-97,-0.016,-0.016,1.04,2.899,213,27281
2020-05-05T19:06:14+0200,1.25,56.9,1011.71,-90,-0.024,-0.008,1.04,2.917,213,30353
2020-05-05T19:06:21+0200,1.25,56.85,1011.71,-92,-0.02,-0.012,1.028,2.917,213,31633
2020-05-05T19:06:36+0200,1.24,56.73,1011.71,-92,-0.02,-0.012,1.04,2.905,213,34705
2020-05-05T19:12:12+0200,1.18,58.1,1011.73,-90,-0.024,-0.02,1.032,2.899,213,35474
2020-05-05T19:21:48+0200,1.38,59.02,1011.79,-89,-0.028,-0.008,1.044,2.917,213,20628
2020-05-05T19:31:53+0200,1.75,60.74,1011.8,-95,-0.024,-0.016,1.032,2.911,213,10134
2020-05-05T19:52:16+0200,2.69,64.64,1012.0,-94,-0.024,-0.016,1.04,2.911,214,58009
2020-05-05T20:11:48+0200,3.42,64.8,1012.18,-94,-0.02,-0.016,1.04,2.917,220,30877
2020-05-05T20:12:00+0200,3.41,64.8,1012.09,-95,-0.02,-0.008,1.036,2.917,220,33437
2020-05-05T20:12:13+0200,3.41,65.13,1012.11,-96,-0.016,-0.008,1.036,2.911,220,35997
2020-05-05T20:12:22+0200,3.41,65.27,1012.13,-96,-0.02,-0.016,1.044,2.935,220,37789
2020-05-05T20:12:31+0200,3.41,65.35,1012.15,-102,-0.016,-0.008,1.04,2.917,220,39581
2020-05-05T20:42:55+0200,3.41,66.75,1012.36,-94,-0.02,-0.004,1.032,2.911,226,10659
2020-05-05T20:52:55+0200,3.72,66.71,1012.49,-99,-0.024,-0.016,1.028,2.929,226,65188
2020-05-05T21:02:28+0200,3.74,64.3,1012.64,-92,-0.02,-0.012,1.04,2.917,226,48806
2020-05-05T21:12:33+0200,3.32,61.72,1012.85,-94,-0.02,-0.012,1.044,2.917,226,39080
2020-05-05T21:12:43+0200,3.31,61.66,1012.85,-97,-0.024,-0.012,1.04,2.911,226,41128
2020-05-05T21:13:09+0200,3.29,61.53,1012.85,-95,-0.016,-0.008,1.044,2.917,226,46504
2020-05-05T21:22:35+0200,2.82,59.56,1013.01,-92,-0.02,-0.008,1.036,2.929,226,28586
2020-05-05T21:31:27+0200,3.13,66.06,1013.15,-92,-0.02,-0.008,1.036,2.929,227,3756
2020-05-05T21:31:32+0200,3.14,66.05,1013.15,-90,-0.02,-0.016,1.04,2.929,227,4780
2020-05-05T21:31:38+0200,3.14,66.03,1013.15,-82,-0.024,0.0,1.028,2.911,227,5804
2020-05-05T21:31:43+0200,3.14,66.03,1013.16,-88,-0.02,-0.004,1.032,2.911,227,7084
2020-05-05T21:32:20+0200,3.16,65.91,1013.19,-94,-0.016,-0.012,1.032,2.929,227,14508
2020-05-05T21:32:41+0200,3.17,65.86,1013.18,-80,-0.016,-0.008,1.044,2.917,227,17836
2020-05-05T21:32:51+0200,3.18,65.81,1013.19,-82,-0.008,-0.008,1.04,2.911,227,20652
2020-05-05T21:42:43+0200,3.85,69.17,1013.38,-84,-0.008,0.0,1.032,2.923,237,7854
2020-05-05T21:52:47+0200,3.77,67.4,1013.43,-86,-0.016,-0.004,1.032,2.929,237,63151
2020-05-05T22:02:51+0200,3.43,65.7,1013.58,-96,-0.02,-0.004,1.04,2.911,237,52657
2020-05-05T22:12:58+0200,3.08,65.33,1013.78,-95,-0.016,-0.008,1.036,2.917,237,42931
2020-05-05T22:33:03+0200,3.36,67.92,1014.0,-86,-0.012,-0.004,1.024,2.929,239,22199
2020-05-05T22:37:08+0200,3.49,70.17,1013.92,-83,-0.012,0.0,1.036,2.929,241,5816
2020-05-05T22:37:17+0200,3.51,70.34,1013.97,-81,-0.016,0.0,1.04,2.911,241,7608
2020-05-05T22:37:23+0200,3.52,70.4,1013.98,-93,-0.012,0.0,1.036,2.911,241,8632
2020-05-05T22:37:29+0200,3.54,70.49,1014.0,-84,-0.012,0.0,1.036,2.893,241,10168
2020-05-05T22:37:35+0200,3.55,70.53,1014.01,-85,-0.012,-0.004,1.032,2.893,241,11448
2020-05-05T22:37:41+0200,3.56,70.56,1014.02,-88,-0.032,0.008,1.048,2.923,241,12472
2020-05-05T22:37:48+0200,3.58,70.58,1014.03,-86,-0.008,0.0,1.04,2.923,241,14008
2020-05-05T22:43:16+0200,3.75,69.14,1014.12,-88,-0.004,0.0,1.036,2.935,243,13241
2020-05-05T22:53:12+0200,3.6,66.88,1014.28,-89,-0.012,-0.004,1.032,2.917,243,1723
2020-05-05T23:03:15+0200,3.39,68.07,1014.3,-92,-0.004,-0.004,1.032,2.929,243,57020
2020-05-05T23:08:19+0200,3.43,67.93,1014.4,-87,-0.008,0.004,1.028,2.923,243,52413
2020-05-05T23:25:17+0200,3.74,69.12,1014.54,-90,-0.012,0.0,1.032,2.917,243,59328
2020-05-05T23:25:23+0200,3.74,69.13,1014.54,-94,-0.004,0.0,1.028,2.917,243,60608
2020-05-05T23:25:32+0200,3.74,69.14,1014.54,-88,-0.012,0.0,1.032,2.917,243,62400
2020-05-05T23:25:40+0200,3.74,69.14,1014.54,-89,0.0,0.0,1.036,2.917,243,63936
2020-05-05T23:25:47+0200,3.75,69.16,1014.55,-90,-0.012,0.0,1.032,2.917,243,65216
2020-05-05T23:25:56+0200,3.76,69.2,1014.56,-90,-0.008,0.0,1.032,2.929,243,1729
2020-05-05T23:26:07+0200,3.76,69.2,1014.55,-103,-0.008,-0.004,1.036,2.917,243,3777
2020-05-05T23:26:12+0200,3.76,69.23,1014.56,-88,-0.008,0.0,1.032,2.911,243,5313
2020-05-05T23:26:22+0200,3.77,69.25,1014.56,-89,-0.008,-0.004,1.036,2.911,243,7105
2020-05-05T23:26:28+0200,3.77,69.26,1014.56,-90,-0.008,0.0,1.032,2.923,243,8385
2020-05-05T23:26:33+0200,3.77,69.26,1014.56,-93,-0.012,-0.004,1.036,2.923,243,9409
2020-05-05T23:26:43+0200,3.77,69.29,1014.56,-91,-0.012,0.004,1.032,2.917,243,11457
2020-05-05T23:26:50+0200,3.78,69.31,1014.57,-88,-0.012,0.004,1.032,2.923,243,12737
2020-05-05T23:27:33+0200,3.8,69.38,1014.56,-93,-0.008,0.004,1.032,2.923,243,21185
2020-05-05T23:32:54+0200,3.73,67.33,1014.6,-82,-0.012,-0.004,1.032,2.917,243,19138
2020-05-05T23:37:43+0200,3.64,66.83,1014.68,-92,-0.008,0.0,1.032,2.911,243,11715
2020-05-05T23:42:48+0200,3.51,65.8,1014.73,-94,-0.012,0.0,1.032,2.917,243,7620
2020-05-05T23:50:47+0200,3.18,63.87,1014.87,-57,-0.012,0.004,1.036,2.911,243,37829
2020-05-05T23:50:53+0200,3.17,63.87,1014.86,-72,-0.016,0.0,1.036,2.911,243,39109
2020-05-05T23:51:00+0200,3.17,63.85,1014.86,-79,-0.016,-0.004,1.04,2.911,243,40389
2020-05-05T23:51:05+0200,3.16,63.84,1014.86,-79,-0.008,0.0,1.02,2.911,243,41413
2020-05-05T23:51:12+0200,3.16,63.82,1014.86,-75,-0.016,0.0,1.032,2.911,243,42693
2020-05-05T23:51:22+0200,3.16,63.83,1014.85,-79,-0.012,0.0,1.032,2.917,243,44741
2020-05-05T23:51:27+0200,3.15,63.84,1014.87,-72,-0.012,-0.008,1.036,2.917,243,45765
2020-05-05T23:52:58+0200,3.12,64.0,1014.9,-72,-0.012,0.0,1.036,2.911,243,63941
2020-05-05T23:58:03+0200,3.09,65.21,1014.96,-73,-0.004,0.0,1.036,2.911,243,59334
2020-05-06T00:02:14+0200,3.15,66.13,1014.98,-59,-0.012,0.004,1.036,2.917,243,44231
2020-05-06T00:02:41+0200,3.15,66.15,1014.99,-65,-0.012,0.0,1.036,2.917,243,49607
2020-05-06T00:02:48+0200,3.16,66.19,1014.98,-72,-0.016,0.004,1.032,2.917,243,50887
2020-05-06T00:02:53+0200,3.16,66.2,1014.98,-72,-0.012,0.004,1.028,2.923,243,51911
2020-05-06T00:03:19+0200,3.17,66.27,1014.97,-73,-0.012,-0.004,1.032,2.917,243,57031
2020-05-06T00:03:25+0200,3.17,66.27,1014.97,-71,-0.012,0.0,1.036,2.911,243,58311
2020-05-06T00:03:31+0200,3.17,66.28,1014.97,-77,-0.012,-0.004,1.028,2.911,243,59591
2020-05-06T00:03:36+0200,3.17,66.3,1014.97,-78,-0.016,0.0,1.028,2.911,243,60615
2020-05-06T00:03:42+0200,3.17,66.31,1014.97,-72,-0.008,-0.004,1.044,2.911,243,61639
2020-05-06T00:03:50+0200,3.18,66.33,1014.97,-72,-0.008,0.0,1.036,2.911,243,63431
2020-05-06T00:03:55+0200,3.18,66.35,1014.97,-74,-0.012,-0.004,1.044,2.911,243,64711
2020-05-06T00:04:02+0200,3.18,66.37,1014.97,-71,-0.016,0.0,1.032,2.911,243,456
2020-05-06T00:04:07+0200,3.18,66.39,1014.97,-73,-0.008,0.0,1.044,2.911,243,1480
